,name,epochs,dropout,optimizer,activation,batch_size,initializer,learning_rate,layer_size_hl1,layer_size_hl2,layer_size_hl3,layer_size_hl4,layer_size_hl5,optmizer,layerSizeH1,layerSizeHl1,layerSizeHl2,layer_size,channels_one,channels_two,initializer,layer_size_hl2,_timestamp,id,dropout,_runtime,accuracy,optimizer,epochs,best_epoch,layer_size_hl1,batch_size,val_accuracy,best_val_loss,loss,_step,epoch,val_loss,activation,learning_rate,layer_size_hl3,graph,layer_syze_hl3,layer_syze_hl1,layer_syze_hl2,val_categorical_crossentropy,categorical_crossentropy,layer_syze_hl4,layer_syze_hl5,layer_syze
1254,effortless-sweep-6,190,0.4515956418292136,sgd,sigmoid,,random_normal,,61,79,91,72.0,78.0,,,,,,,,random_normal,,1585858007.8326838,b832ac14,0.4515956418292136,759.4411053657532,0.1663227528333664,sgd,190,174.0,,,0.16734693944454193,1.79181706905365,1.7921677827835083,190.0,189.0,1.7920470237731934,sigmoid,,,"{'path': 'media/graph/graph_summary_a294b1ea.graph.json', 'size': 1686, '_type': 'graph-file', 'sha256': 'a294b1ea94039dfda153ba7115cc528b3708e3b545ad2f5e5663cdefef5e4cd8'}",91,61,79,,,72.0,78.0,
1255,rose-sweep-5,156,0.15036614054746403,adam,exponential,,glorot_uniform,,10,86,55,32.0,72.0,,,,,,,,glorot_uniform,,1585857899.9006946,073607e4,0.15036614054746403,1381.5659308433533,0.1675925999879837,adam,156,,,,0.17006802558898926,,NaN,156.0,155.0,NaN,exponential,,,"{'path': 'media/graph/graph_summary_cf2a89cd.graph.json', 'size': 1684, '_type': 'graph-file', 'sha256': 'cf2a89cd74bd115445b66ef805abd945d843fdbe8ab207a63968b8203b80b8f4'}",55,10,86,,,32.0,72.0,
1256,blooming-sweep-4,181,0.3484411577275598,rmsprop,sigmoid,,he_normal,,62,88,17,87.0,70.0,,,,,,,,he_normal,,1585857227.210359,e4c20402,0.3484411577275598,763.0645923614502,0.6888095140457153,rmsprop,181,180.0,,,0.6846712231636047,0.7119213342666626,0.7046583890914917,181.0,180.0,0.7119213342666626,sigmoid,,,"{'path': 'media/graph/graph_summary_5d9721e2.graph.json', 'size': 1686, '_type': 'graph-file', 'sha256': '5d9721e2adea8a03128e9636a8052da9313ef93a8e388fd8fc98d91cc9f12ef9'}",17,62,88,,,87.0,70.0,
1257,lemon-sweep-3,160,0.23381912859733536,adam,exponential,,glorot_uniform,,47,34,42,30.0,87.0,,,,,,,,glorot_uniform,,1585856444.547591,13360a24,0.23381912859733536,761.6177361011505,0.16883598268032074,adam,160,,,,0.16453514993190765,,NaN,160.0,159.0,NaN,exponential,,,"{'sha256': 'b397bd898949104949a675a2febb28a54a345689eee6994826940cfd28d561db', 'path': 'media/graph/graph_summary_b397bd89.graph.json', 'size': 1686, '_type': 'graph-file'}",42,47,34,,,30.0,87.0,
1258,earnest-sweep-8,130,0.44858927624429246,rmsprop,tanh,,ones,,14,48,10,16.0,19.0,,,,,,,,ones,,1585856497.7634056,efe78ea4,0.44858927624429246,1308.97798538208,0.16722221672534943,rmsprop,130,129.0,,,0.16911564767360687,1.7917381453135657,1.7919121199562436,130.0,129.0,1.7917381453135657,tanh,,,"{'path': 'media/graph/graph_summary_936b1b9b.graph.json', 'size': 1681, '_type': 'graph-file', 'sha256': '936b1b9bd9c28a6fce1607e2955bfc44465b97ffa0cd1c786c082b8451c814df'}",10,14,48,,,16.0,19.0,
1259,glorious-sweep-70,235,0.43807815622799606,sgd,softmax,,glorot_uniform,,82,53,100,87.0,83.0,,,,,,,,,,1585850445.5767589,,,15.345172882080078,0.1704009473323822,,,,,,,,1.79174718591902,0.0,0.0,,,,,"{'path': 'media/graph/graph_summary_e3af122b.graph.json', 'size': 1688, '_type': 'graph-file', 'sha256': 'e3af122bfb6c804c909ffa3bff144e4a05fa39ec8decc1973a76ece398292a0c'}",,,,,,,,
1260,clear-dust-849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,wobbly-sweep-69,64,0.29104260152129213,sgd,relu,,glorot_uniform,,90,21,84,46.0,38.0,,,,,,,,glorot_uniform,,1585829552.231952,67ce82f6,0.29104260152129213,360.2785141468048,0.5746031999588013,sgd,64,55.0,,,0.5731156468391418,0.9490221994166472,0.9829781981498475,64.0,63.0,0.9780239468464236,relu,,,"{'path': 'media/graph/graph_summary_c68a586e.graph.json', 'size': 1686, '_type': 'graph-file', 'sha256': 'c68a586ec37ee95610567fe7d6591de2ec4a51cd0262eaaa4866a397f0fbe50b'}",84,90,21,,,46.0,38.0,
1262,pious-sweep-131,108,0.16420038000766934,rmsprop,relu,,,,48,57,15,16.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,valiant-sweep-130,57,0.4596758390188858,rmsprop,linear,,,,79,64,76,42.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,neat-sweep-129,171,0.17314988135951942,rmsprop,linear,,,,41,55,61,65.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,comfy-sweep-128,233,0.3255561343221641,sgd,sigmoid,,,,77,34,31,75.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,silver-sweep-127,104,0.4587002107081334,adam,sigmoid,,,,34,17,48,22.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,driven-sweep-126,130,0.29345798175850946,adam,sigmoid,,,,34,76,94,12.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,fresh-sweep-125,194,0.35013441639045295,rmsprop,exponential,,,,36,94,53,78.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,stellar-sweep-124,243,0.34918566958421404,sgd,relu,,,,87,15,78,46.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,snowy-sweep-123,245,0.2670604677072851,sgd,sigmoid,,,,51,92,98,11.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,toasty-sweep-122,159,0.18749851116520955,sgd,exponential,,,,11,97,76,20.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,fluent-sweep-121,88,0.22582073955374177,rmsprop,relu,,,,65,57,38,100.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,easy-sweep-120,91,0.4427468400113951,adam,softmax,,,,93,76,18,16.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,noble-sweep-119,160,0.30823060098629285,adam,tanh,,,,36,42,17,39.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,classic-sweep-118,72,0.2786377208190022,rmsprop,linear,,,,76,26,70,45.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,serene-sweep-117,32,0.25827498398739285,sgd,softmax,,,,74,54,12,27.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,exalted-sweep-116,89,0.27165503691357606,sgd,tanh,,,,84,55,41,12.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,expert-sweep-115,229,0.23317978150750768,sgd,linear,,,,73,10,21,51.0,77.0,,,,,,,,,,1585828977.1544478,,,531.9622278213501,0.6520271897315979,,,156.0,,,0.6540408134460449,0.7702531814575195,0.8357963562011719,178.0,178.0,0.8099426031112671,,,,"{'size': 1684, '_type': 'graph-file', 'sha256': '6a9a58b30edde21b466457de72acd2a5cda400089bab43d75f90fed35dfbe062', 'path': 'media/graph/graph_summary_6a9a58b3.graph.json'}",,,,,,,,
1279,fancy-sweep-114,75,0.492852228172749,sgd,sigmoid,,,,39,26,29,68.0,26.0,,,,,,,,,,1585828426.6448357,143ab87e,0.492852228172749,229.50109720230105,0.19831745326519012,sgd,75,74.0,,,0.2027755081653595,1.6093922853469849,1.6096235513687134,75.0,74.0,1.6093922853469849,sigmoid,,,"{'path': 'media/graph/graph_summary_be8c0557.graph.json', 'size': 1684, '_type': 'graph-file', 'sha256': 'be8c05572b06a7c0ee905a93ef8fcb7e8c5fb6726ed95c20ff5eb42795eff68d'}",29,39,26,,,68.0,26.0,
1280,lilac-sweep-68,171,0.3844522370754704,rmsprop,relu,,glorot_uniform,,68,54,65,93.0,31.0,,,,,,,,glorot_uniform,,1585829172.0418715,e20f5254,0.3844522370754704,1062.5741438865662,0.6582221984863281,rmsprop,171,27.0,,,0.659483015537262,0.7953662412280128,0.9669682672742812,171.0,170.0,0.9206911872130672,relu,,,"{'sha256': 'e485a4ea82e4f03ae3e47f5ca7fd70c3b86296e49e58b62c09c677f57aedda04', 'path': 'media/graph/graph_summary_e485a4ea.graph.json', 'size': 1686, '_type': 'graph-file'}",65,68,54,,,93.0,31.0,
1281,amber-sweep-113,134,0.4311149618496499,rmsprop,sigmoid,,,,11,94,47,80.0,54.0,,,,,,,,,,1585828178.2368133,f2cd5b7a,0.4311149618496499,466.6654779911041,0.6547936797142029,rmsprop,134,114.0,,,0.6531700491905212,0.8742561340332031,0.8834842443466187,134.0,133.0,0.8798511028289795,sigmoid,,,"{'path': 'media/graph/graph_summary_9c5c2d45.graph.json', 'size': 1685, '_type': 'graph-file', 'sha256': '9c5c2d454038864268d47cc06b887df995f7a79dc1f604b40d8582e917b2cab2'}",47,11,94,,,80.0,54.0,
1282,super-sweep-112,114,0.3496493817384504,sgd,sigmoid,,,,89,20,65,37.0,22.0,,,,,,,,,,1585827690.638029,13378404,0.3496493817384504,354.1747148036957,0.19952380657196045,sgd,114,69.0,,,0.2002721130847931,1.6094144582748413,1.6097294092178345,114.0,113.0,1.6096951961517334,sigmoid,,,"{'size': 1685, '_type': 'graph-file', 'sha256': '6ecf684941ffe074bf59206da314a5fb07a0f4d955371c63de13308a4404e713', 'path': 'media/graph/graph_summary_6ecf6849.graph.json'}",65,89,20,,,37.0,22.0,
1283,kind-sweep-111,56,0.4988294812852895,sgd,sigmoid,,,,82,14,14,78.0,54.0,,,,,,,,,,1585827320.2629745,a0c9cbb6,0.4988294812852895,175.9351568222046,0.19774603843688965,sgd,56,24.0,,,0.19809523224830627,1.609456181526184,1.609779953956604,56.0,55.0,1.610059142112732,sigmoid,,,"{'path': 'media/graph/graph_summary_ba63b1ec.graph.json', 'size': 1685, '_type': 'graph-file', 'sha256': 'ba63b1ec7d25efdd071b9ff44f5b0195f21dac8aa4130de24ed01b98f97257f9'}",14,82,14,,,78.0,54.0,
1284,twilight-sweep-67,249,0.42994179535458465,sgd,tanh,,ones,,75,92,55,87.0,76.0,,,,,,,,ones,,1585828091.3102226,143556e6,0.42994179535458465,1186.1400969028473,0.1992380917072296,sgd,249,86.0,,,0.2006530612707138,1.60963635436856,1.6134419463475544,249.0,248.0,1.6130112994122667,tanh,,,"{'path': 'media/graph/graph_summary_64152c21.graph.json', 'size': 1686, '_type': 'graph-file', 'sha256': '64152c214d63fb9d01c88d41942b5b6e3b1eae0029605a8f1c06805bfeab1ae0'}",55,75,92,,,87.0,76.0,
1285,eternal-sweep-66,25,0.15460262596632332,adam,tanh,,glorot_uniform,,82,54,62,70.0,93.0,,,,,,,,glorot_uniform,,1585826887.3225048,ba8a556c,0.15460262596632332,134.17807269096377,0.6904444694519043,adam,25,23.0,,,0.6880000233650208,0.7108243132675586,0.7146171814070807,25.0,24.0,0.7206896454168825,tanh,,,"{'path': 'media/graph/graph_summary_f18f855b.graph.json', 'size': 1686, '_type': 'graph-file', 'sha256': 'f18f855bf04eb34906249c0d6533a83aa3675c4ebfb81301767e0a8e04cfbe71'}",62,82,54,,,70.0,93.0,
1286,fine-sweep-65,44,0.24422113233929368,adam,relu,,glorot_uniform,,93,60,50,61.0,34.0,,,,,,,,glorot_uniform,,1585826735.931536,22264a5c,0.24422113233929368,236.6998805999756,0.6944127082824707,adam,44,43.0,,,0.6911020278930664,0.7174378485128182,0.7065651395661491,44.0,43.0,0.7174378485128182,relu,,,"{'path': 'media/graph/graph_summary_150e61b9.graph.json', 'size': 1686, '_type': 'graph-file', 'sha256': '150e61b9ce1ef0c79ec6174487d726063f47866919404d6b31bbc48a3af62d1d'}",50,93,60,,,61.0,34.0,
1287,azure-sweep-64,50,0.29621656308604216,sgd,tanh,,random_normal,,73,12,34,25.0,68.0,,,,,,,,random_normal,,1585826479.4945092,7e762f8a,0.29621656308604216,254.98336458206177,0.20050793886184692,sgd,50,19.0,,,0.19695238769054413,1.6093263108454594,1.609466067601764,50.0,49.0,1.6096550632204327,tanh,,,"{'path': 'media/graph/graph_summary_a8f3dffd.graph.json', 'size': 1683, '_type': 'graph-file', 'sha256': 'a8f3dffdb439636a08de7dd1b650d0e3b9f11dce1006a4f23475b7b20c7d2d3b'}",34,73,12,,,25.0,68.0,
1288,ancient-sweep-110,223,0.17103845769899656,adam,softmax,,,,11,54,51,61.0,77.0,,,,,,,,,,1585827126.8605196,5f9ecb70,0.17103845769899656,950.7543694972992,0.5109206438064575,adam,223,82.0,,,0.5137959122657776,0.9517601728439332,1.1875404119491575,223.0,222.0,1.1873193979263306,softmax,,,"{'path': 'media/graph/graph_summary_d46694cd.graph.json', 'size': 1684, '_type': 'graph-file', 'sha256': 'd46694cd45b93fbe658a670e611cfb1e3376e06c7f1f7df4c7151b109d4b300e'}",51,11,54,,,61.0,77.0,
1289,fine-sweep-109,25,0.37212121278168053,rmsprop,sigmoid,,,,78,37,63,42.0,31.0,,,,,,,,,,1585826158.1115286,1faa6b1e,0.37212121278168053,89.26122522354126,0.604888916015625,rmsprop,25,24.0,,,0.6065850257873535,0.9385516047477722,0.9436836838722228,25.0,24.0,0.9385516047477722,sigmoid,,,"{'path': 'media/graph/graph_summary_fb607a9a.graph.json', 'size': 1686, '_type': 'graph-file', 'sha256': 'fb607a9a534927c286c5f3300d15ed04157eb9ee720a5e0240d0484b64a877ed'}",63,78,37,,,42.0,31.0,
1290,floral-sweep-108,112,0.35784646189568403,sgd,exponential,,,,27,60,75,67.0,18.0,,,,,,,,,,1585826052.3470907,43a365e4,0.35784646189568403,352.6752836704254,0.20069840550422668,sgd,112,,,,0.2011972814798355,,NaN,112.0,111.0,NaN,exponential,,,"{'path': 'media/graph/graph_summary_463c4282.graph.json', 'size': 1684, '_type': 'graph-file', 'sha256': '463c4282eae3eb30d1f11b87a108ccb2cd7171882ace26111d495b43b05cf3f0'}",75,27,60,,,67.0,18.0,
1291,bright-sweep-63,184,0.22929137719898704,adam,linear,,he_normal,,34,56,29,21.0,78.0,,,,,,,,he_normal,,1585826209.066471,44e4e0d8,0.22929137719898704,940.0846300125122,0.6926984190940857,adam,184,173.0,,,0.7013877630233765,0.6823830696644426,0.7021858512333461,184.0,183.0,0.6917327515900541,linear,,,"{'size': 1684, '_type': 'graph-file', 'sha256': '28d288aa0ed97481591e8f169ea44e8c0134f9f3ccf702cf63cda05a08fed565', 'path': 'media/graph/graph_summary_28d288aa.graph.json'}",29,34,56,,,21.0,78.0,
1292,dry-sweep-62,29,0.15995997433572862,adam,sigmoid,,glorot_uniform,,67,76,41,12.0,80.0,,,,,,,,glorot_uniform,,1585825253.121168,dc8e9d34,0.15995997433572862,159.15683245658877,0.612761914730072,adam,29,28.0,,,0.6146394610404968,0.8798902115919152,0.8750752486501421,29.0,28.0,0.8798902115919152,sigmoid,,,"{'path': 'media/graph/graph_summary_7efa5ddd.graph.json', 'size': 1685, '_type': 'graph-file', 'sha256': '7efa5dddf31a08913b0e00b10cd168fb0e8c929684cbfc422951cb40e57c4a06'}",41,67,76,,,12.0,80.0,
1293,devout-sweep-107,203,0.4347366700207752,adam,exponential,,,,76,25,95,79.0,63.0,,,,,,,,,,1585825681.002438,2986e4c6,0.4347366700207752,884.0685877799988,0.19873015582561493,adam,203,,,,0.20016326010227203,,NaN,203.0,202.0,NaN,exponential,,,"{'sha256': 'b5740be0088a3b5d6f3463f03116b820b7d2c1192ad4f797ac8b01d31d431ae9', 'path': 'media/graph/graph_summary_b5740be0.graph.json', 'size': 1686, '_type': 'graph-file'}",95,76,25,,,79.0,63.0,
1294,fiery-sweep-61,91,0.244887942884328,adam,relu,,he_normal,,95,19,96,41.0,63.0,,,,,,,,he_normal,,1585825078.4717357,b70e5762,0.244887942884328,476.98409724235535,0.7008888721466064,adam,91,73.0,,,0.6944761872291565,0.7192025072558397,0.7195127359269158,91.0,90.0,0.7308361311315679,relu,,,"{'path': 'media/graph/graph_summary_04207a04.graph.json', 'size': 1686, '_type': 'graph-file', 'sha256': '04207a041ba852024be1b22ab02c3891182b9cad588a1c382c257ca96b3ca6d5'}",96,95,19,,,41.0,63.0,
1295,genial-sweep-106,68,0.48466874960881745,rmsprop,sigmoid,,,,51,83,42,45.0,13.0,,,,,,,,,,1585824775.4530787,902f76bc,0.48466874960881745,235.8130853176117,0.49796825647354126,rmsprop,68,66.0,,,0.4971428513526917,1.0223846435546875,1.0372321605682373,68.0,67.0,1.031130075454712,sigmoid,,,"{'path': 'media/graph/graph_summary_c0310b9e.graph.json', 'size': 1684, '_type': 'graph-file', 'sha256': 'c0310b9e6e51f2b9a86989014457f41814436e89d2d89c39728b039494613f9e'}",42,51,83,,,45.0,13.0,
1296,fiery-sweep-105,99,0.3627211663681802,rmsprop,softmax,,,,16,98,32,86.0,85.0,,,,,,,,,,1585824522.65609,b0cc2d80,0.3627211663681802,357.7832179069519,0.3637142777442932,rmsprop,99,54.0,,,0.3734965920448303,1.3072670698165894,1.3292196989059448,99.0,98.0,1.3196479082107544,softmax,,,"{'path': 'media/graph/graph_summary_cc763ba8.graph.json', 'size': 1685, '_type': 'graph-file', 'sha256': 'cc763ba83a42f0e20dfae35220842d38782ec0b0907dbdb9b918a7f24b1559fd'}",32,16,98,,,86.0,85.0,
1297,stoic-sweep-60,82,0.42034331241737577,adam,linear,,he_normal,,75,28,72,34.0,58.0,,,,,,,,he_normal,,1585824582.132448,ae604092,0.42034331241737577,424.8642475605011,0.7005079388618469,adam,82,54.0,,,0.7000272274017334,0.7021427470259115,0.7031318254849267,82.0,81.0,0.7068211916741871,linear,,,"{'path': 'media/graph/graph_summary_04c5c5d7.graph.json', 'size': 1686, '_type': 'graph-file', 'sha256': '04c5c5d7361385ff0750f24656b1f908484bceb7379cb74e4fcf822fabf9beb0'}",72,75,28,,,34.0,58.0,
1298,hardy-sweep-104,157,0.4186975658414102,adam,relu,,,,87,95,17,24.0,75.0,,,,,,,,,,1585824144.0449398,196a0878,0.4186975658414102,662.6452927589417,0.6787936687469482,adam,157,106.0,,,0.6794557571411133,0.7284303903579712,0.7843695282936096,157.0,156.0,0.786323070526123,relu,,,"{'sha256': '16774a9de8b8a3635a06a3cb396c9b60cd5bfcd6c68b12269f8300eb2eda6f63', 'path': 'media/graph/graph_summary_16774a9d.graph.json', 'size': 1685, '_type': 'graph-file'}",17,87,95,,,24.0,75.0,
1299,avid-sweep-59,195,0.12527043145520272,adam,exponential,,glorot_normal,,41,96,96,34.0,71.0,,,,,,,,glorot_normal,,1585824139.1399148,47955308,0.12527043145520272,1013.197660446167,0.20168253779411316,adam,195,,,,0.20163264870643616,,NaN,195.0,194.0,NaN,exponential,,,"{'path': 'media/graph/graph_summary_3fa1b43e.graph.json', 'size': 1685, '_type': 'graph-file', 'sha256': '3fa1b43e1eb8d4566e933299fcac313307a0627a4df8c54b4a5131c57e08e183'}",96,41,96,,,34.0,71.0,
1300,denim-sweep-103,170,0.2694990086051432,sgd,linear,,,,38,79,38,18.0,16.0,,,,,,,,,,1585823458.930189,d9d420b4,0.2694990086051432,513.7128989696503,0.6352381110191345,sgd,170,145.0,,,0.631074845790863,0.8068103194236755,0.8505233526229858,170.0,169.0,0.8630128502845764,linear,,,"{'sha256': '0281d211a07e9b820ccf20c56f1c80f342206b643b3d8a92c3da773c137db3f7', 'path': 'media/graph/graph_summary_0281d211.graph.json', 'size': 1682, '_type': 'graph-file'}",38,38,79,,,18.0,16.0,
1301,proud-sweep-102,39,0.3320746719916856,rmsprop,sigmoid,,,,100,28,50,97.0,78.0,,,,,,,,,,1585822928.0712533,790a25d0,0.3320746719916856,145.26292419433594,0.6551111340522766,rmsprop,39,37.0,,,0.6523537635803223,0.8208286166191101,0.8194974064826965,39.0,38.0,0.8240368366241455,sigmoid,,,"{'path': 'media/graph/graph_summary_5eea6aa1.graph.json', 'size': 1688, '_type': 'graph-file', 'sha256': '5eea6aa1fd48e0c34f753c5352e2c287a269898d62b8e2c78f3e616fca888827'}",50,100,28,,,97.0,78.0,
1302,light-sweep-58,107,0.47408895434356657,sgd,exponential,,he_normal,,64,17,52,17.0,43.0,,,,,,,,he_normal,,1585823107.9701962,fcbec236,0.47408895434356657,537.213082075119,0.198825404047966,sgd,107,,,,0.2022312879562378,,NaN,107.0,106.0,NaN,exponential,,,"{'path': 'media/graph/graph_summary_4f4e8ea1.graph.json', 'size': 1683, '_type': 'graph-file', 'sha256': '4f4e8ea1298ff8b835e6f5f7d6fe3a01b54189d4634c940f4db98bffcfb8b3dc'}",52,64,17,,,17.0,43.0,
1303,youthful-sweep-101,218,0.4035250789830904,rmsprop,tanh,,,,77,73,29,52.0,74.0,,,,,,,,,,1585822765.3151965,ad18b74e,0.4035250789830904,754.1547100543976,0.6932698488235474,rmsprop,218,173.0,,,0.6896326541900635,0.719088613986969,0.7414051294326782,218.0,217.0,0.7537925839424133,tanh,,,"{'path': 'media/graph/graph_summary_dff4016f.graph.json', 'size': 1686, '_type': 'graph-file', 'sha256': 'dff4016fb5efcf41b55164c29efd91500d41161260207dc16b0db1eaba310485'}",29,77,73,,,52.0,74.0,
1304,radiant-sweep-57,121,0.44297018539991206,sgd,tanh,,he_normal,,67,70,13,56.0,13.0,,,,,,,,he_normal,,1585822529.3463233,7b0d5c54,0.44297018539991206,605.398054599762,0.5979047417640686,sgd,121,119.0,,,0.6028843522071838,0.9152492574639872,0.9217370534851438,121.0,120.0,0.9177681863616112,tanh,,,"{'path': 'media/graph/graph_summary_4a40dc76.graph.json', 'size': 1682, '_type': 'graph-file', 'sha256': '4a40dc76c7874c3cbb7c19a9a8179d9ae368fb98c672192afe36e6168349b1b5'}",13,67,70,,,56.0,13.0,
1305,vocal-sweep-100,54,0.2962285316952529,adam,linear,,,,32,11,91,64.0,44.0,,,,,,,,,,1585821990.4086063,1f4d4fec,0.2962285316952529,217.13912868499756,0.6895872950553894,adam,54,44.0,,,0.6882176995277405,0.7155641913414001,0.726219892501831,54.0,53.0,0.7219078540802002,linear,,,"{'_type': 'graph-file', 'sha256': '2773f048234e4909729a3ea15d13403041006d14802da51d189e729ce939d90d', 'path': 'media/graph/graph_summary_2773f048.graph.json', 'size': 1684}",91,32,11,,,64.0,44.0,
1306,olive-sweep-56,112,0.47653545492760896,adam,relu,,ones,,30,92,78,46.0,81.0,,,,,,,,ones,,1585821906.3782685,15408786,0.47653545492760896,582.8891816139221,0.19987301528453827,adam,112,9.0,,,0.202068030834198,1.6092260634753168,1.6094612069962515,112.0,111.0,1.6094615106063634,relu,,,"{'size': 1685, '_type': 'graph-file', 'sha256': 'f67a7bfe5f3186f968cd51060add5aa5afee0829c18aab5858b433140e10512d', 'path': 'media/graph/graph_summary_f67a7bfe.graph.json'}",78,30,92,,,46.0,81.0,
1307,elated-sweep-99,195,0.4356274016728066,adam,softmax,,,,56,81,69,11.0,49.0,,,,,,,,,,1585821753.0114596,1eaaa230,0.4356274016728066,839.8064897060394,0.3116507828235626,adam,195,78.0,,,0.3078095316886902,1.316409945487976,1.4818687438964844,195.0,194.0,1.4799025058746338,softmax,,,"{'sha256': '2754049df3f653b253f325a35a676ca5f59dd9a7f013853fb91ce729ffda8cea', 'path': 'media/graph/graph_summary_2754049d.graph.json', 'size': 1684, '_type': 'graph-file'}",69,56,81,,,11.0,49.0,
1308,firm-sweep-98,215,0.3320795508398956,rmsprop,softmax,,,,20,48,49,27.0,35.0,,,,,,,,,,1585820895.7130206,69072274,0.3320795508398956,716.718095779419,0.3671745955944062,rmsprop,215,64.0,,,0.3687074780464173,1.3107926845550537,1.3363419771194458,215.0,214.0,1.3406528234481812,softmax,,,"{'_type': 'graph-file', 'sha256': 'fece943d005fab45865827f1bacac4541b51024df956e62e64a59617ccd83c29', 'path': 'media/graph/graph_summary_fece943d.graph.json', 'size': 1684}",49,20,48,,,27.0,35.0,
1309,wild-sweep-55,228,0.31212175035772804,sgd,exponential,,glorot_normal,,68,44,10,68.0,100.0,,,,,,,,glorot_normal,,1585821304.5422552,67df9dc6,0.31212175035772804,1130.7815277576449,0.2015555500984192,sgd,228,,,,0.19804081320762632,,NaN,228.0,227.0,NaN,exponential,,,"{'path': 'media/graph/graph_summary_767395c7.graph.json', 'size': 1685, '_type': 'graph-file', 'sha256': '767395c7ce25e7636525e632705e187af3f080e483274317af1d5cabb499a247'}",10,68,44,,,68.0,100.0,
1310,ancient-sweep-54,101,0.3362753183690621,rmsprop,tanh,,he_normal,,88,13,45,61.0,29.0,,,,,,,,he_normal,,1585820151.8717608,f5a78058,0.3362753183690621,600.4101510047913,0.6956508159637451,rmsprop,101,95.0,,,0.6937686800956726,0.7120099801433329,0.7266717801472498,101.0,100.0,0.727008497750678,tanh,,,"{'sha256': '85bd878941f4d75cf17b28395f84994ee4a2ae2a100a814be6d06a206fed6e83', 'path': 'media/graph/graph_summary_85bd8789.graph.json', 'size': 1685, '_type': 'graph-file'}",45,88,13,,,61.0,29.0,
1311,tough-sweep-97,206,0.48845135117087857,rmsprop,linear,,,,76,61,83,11.0,15.0,,,,,,,,,,1585820159.1744442,bf348af8,0.48845135117087857,694.6261787414551,0.6957460045814514,rmsprop,206,205.0,,,0.6998639702796936,0.7146182656288147,0.7211002707481384,206.0,205.0,0.7146182656288147,linear,,,"{'path': 'media/graph/graph_summary_99520048.graph.json', 'size': 1683, '_type': 'graph-file', 'sha256': '99520048a57a801ce270bf58cab1bf5404d891e258c88e1994f924c676d84f97'}",83,76,61,,,11.0,15.0,
1312,dutiful-sweep-96,69,0.20406593412962015,rmsprop,relu,,,,80,55,73,23.0,72.0,,,,,,,,,,1585819446.5721056,2559c164,0.20406593412962015,240.1119031906128,0.6772063374519348,rmsprop,69,63.0,,,0.676027238368988,0.7419013977050781,0.8124426603317261,69.0,68.0,0.7685244083404541,relu,,,"{'sha256': 'bf5d2e63a29ad7c8d536448673e2ccc252407850f957d88eecbf2b39fac91c29', 'path': 'media/graph/graph_summary_bf5d2e63.graph.json', 'size': 1686, '_type': 'graph-file'}",73,80,55,,,23.0,72.0,
1313,apricot-sweep-95,179,0.28509710892661266,sgd,sigmoid,,,,20,98,52,88.0,94.0,,,,,,,,,,1585819186.1764717,bd5735a2,0.28509710892661266,583.7326209545135,0.32428571581840515,sgd,179,178.0,,,0.32805442810058594,1.5640164613723757,1.564694881439209,179.0,178.0,1.5640164613723757,sigmoid,,,"{'path': 'media/graph/graph_summary_99d2acfd.graph.json', 'size': 1685, '_type': 'graph-file', 'sha256': '99d2acfdd6a4c2d2248dbc2bedfe3a9cc905ca49f5ac809bcd2feebfe6b6a03f'}",52,20,98,,,88.0,94.0,
1314,major-sweep-94,124,0.218577510257601,sgd,tanh,,,,34,76,54,64.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
